URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,45,71,-0.22413792910225924,0.060103626911863405,45.54347826086956,0.23770883054892603,18.312474836567397,45.54347826086956,498,2095,1.7484486873508354,18,4.90453460620525
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,45,51,-0.06249999934895834,0.07547169805387445,21.71875,0.17050359712230215,8.755701438848922,21.71875,237,1390,1.5640287769784174,21,4.239568345323741
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8,14,-0.27272726033057904,0.06395348818618173,36.9,0.24661246612466126,14.858644986449864,36.9,91,369,1.7154471544715446,12,5.111111111111111
https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,50,90,-0.2857142836734694,0.06363636360743802,31.105263157894736,0.21065989847715735,12.526369222548759,31.105263157894736,498,2364,1.6362098138747885,75,4.841793570219966
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,55,61,-0.05172413748513675,0.07209446856923898,30.535714285714285,0.16374269005847952,12.279782790309106,30.535714285714285,280,1710,1.5707602339181286,24,4.267836257309941
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,41,60,-0.18811881001862565,0.05804597697813449,28.984615384615385,0.2213375796178344,11.682381185693288,28.984615384615385,417,1884,1.644904458598726,55,4.671974522292993
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,42,70,-0.24999999776785717,0.06249999996512277,47.9,0.23277661795407098,19.25311064718163,47.9,446,1916,1.7254697286012526,38,4.832463465553236
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,51,67,-0.13559321918988798,0.06005089055468148,42.95918367346939,0.2551068883610451,17.285716224732177,42.95918367346939,537,2105,1.7197149643705463,59,5.0
https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,60,16,0.5789473608033242,0.040707016582374383,36.660714285714285,0.23088163662932293,14.756638368937443,36.660714285714285,474,2053,1.7062834875791524,26,4.7325864588407205
https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,18,23,-0.12195121653777521,0.047729918454330715,33.57142857142857,0.21063829787234042,13.512826747720366,33.57142857142857,198,940,1.6319148936170214,24,4.631914893617021
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,47,88,-0.3037037014540467,0.08231707312053836,32.30909090909091,0.23297692740574,13.01682713459866,32.30909090909091,414,1777,1.7293190770962297,32,4.8300506471581315
https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,30,42,-0.1666666643518519,0.07093596052124536,28.53846153846154,0.22012578616352202,11.503434929850025,28.53846153846154,245,1113,1.6388140161725067,20,4.467205750224618
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8,25,-0.5151514995408637,0.05015197560767177,37.63157894736842,0.24615384615384617,15.151093117408905,37.63157894736842,176,715,1.7944055944055943,8,5.166433566433566
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,24,51,-0.3599999952000001,0.04305396093969348,163.27272727272728,0.21937639198218262,65.3968414658838,163.27272727272728,394,1796,1.7822939866369711,33,4.966592427616926
https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,92,31,0.495934955317602,0.0695701357072567,31.258064516129032,0.24509803921568626,12.601265022137888,31.258064516129032,475,1938,1.7280701754385965,16,4.829721362229102
https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,30,19,0.22448979133694305,0.036350148340986536,26.607142857142858,0.23557046979865773,10.737085330776607,26.607142857142858,351,1490,1.738255033557047,16,4.919463087248322
https://insights.blackcoffer.com/continued-demand-for-sustainability/,47,25,0.30555555131172846,0.07399794442549029,30.314285714285713,0.32704995287464655,12.256534266864143,30.314285714285713,347,1061,2.0518378887841657,13,5.589066918001885
https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10,13,-0.1304347769376184,0.06133333316977778,34.583333333333336,0.28433734939759037,13.94706827309237,34.583333333333336,118,415,1.9204819277108434,4,5.079518072289156
https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,11,7,0.2222222098765439,0.054380664488275936,29.75,0.15406162464985995,11.961624649859944,29.75,55,357,1.5098039215686274,6,4.109243697478991
https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1,13,-0.8571427959183717,0.036175710500837954,38.72727272727273,0.20422535211267606,15.572599231754163,38.72727272727273,87,426,1.5845070422535212,4,4.483568075117371
https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,5,7,-0.16666665277777895,0.05128205106289722,52.2,0.19157088122605365,20.956628352490426,52.2,50,261,1.5478927203065134,0,4.325670498084291
https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,6,10,-0.24999998437500096,0.06504065014211118,66.25,0.26037735849056604,26.60415094339623,66.25,69,265,1.8264150943396227,1,4.830188679245283
https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,45,21,0.36363635812672185,0.10837438405849854,34.94736842105263,0.286144578313253,14.093405199746355,34.94736842105263,190,664,1.8689759036144578,20,5.246987951807229
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,25,54,-0.3670886029482455,0.07417840368621745,29.205128205128204,0.20368744512730466,11.763526260102203,29.205128205128204,232,1139,1.6347673397717295,28,4.659350307287094
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,13,44,-0.5438596395814098,0.057926829209423956,39.55555555555556,0.19382022471910113,15.899750312109866,39.55555555555556,207,1068,1.6226591760299625,19,4.578651685393258
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,40,54,-0.14893616862833864,0.054054054022970636,33.142857142857146,0.2667025862068966,13.363823891625618,33.142857142857146,495,1856,1.816271551724138,78,5.117995689655173
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,24,-0.655172391200952,0.04730831966181351,24.333333333333332,0.2100456621004566,9.817351598173516,24.333333333333332,138,657,1.6925418569254185,16,4.8493150684931505
https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,26,17,0.20930232071389954,0.037719298212526925,35.114285714285714,0.23840520748576077,14.14107636870859,35.114285714285714,293,1229,1.6899918633034987,32,4.755899104963385
https://insights.blackcoffer.com/blockchain-in-fintech/,19,14,0.15151514692378343,0.03642384101939974,33.206896551724135,0.24299065420560748,13.379954882371898,33.206896551724135,234,963,1.8151609553478711,7,5.142263759086189
https://insights.blackcoffer.com/blockchain-for-payments/,25,27,-0.03846153772189351,0.057458563472421474,26.43243243243243,0.24948875255623723,10.672768473995468,26.43243243243243,244,978,1.7760736196319018,15,5.127811860940695
https://insights.blackcoffer.com/the-future-of-investing/,44,13,0.5438596395814098,0.03505535053194628,35.44897959183673,0.23891767415083479,14.275158906395028,35.44897959183673,415,1737,1.6672423719055844,42,4.739781232009212
https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,32,46,-0.17948717718606183,0.06610169485923585,21.0,0.26619828259172523,8.50647931303669,21.0,341,1281,1.7314597970335674,20,4.712724434035909
https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,34,4,0.7894736634349037,0.053596614875040034,41.94444444444444,0.31125827814569534,16.902281089036055,41.94444444444444,235,755,1.985430463576159,8,5.511258278145696
https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,43,40,0.03614457787777617,0.08027079295911915,18.29032258064516,0.2345679012345679,7.409956192751891,18.29032258064516,266,1134,1.7583774250440918,8,4.738977072310406
